,Unnamed: 0,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
552,552,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,2fTdRdN73RgIgcUZN33dvt,61.0,0.0398,0.737,175873.0,0.867,0.0,11.0,0.32,-2.259,0.0,0.0458,98.05,4.0,0.506
553,553,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,4ZJPwET9Jrgpkqi4Vo3Yg8,58.0,0.0283,0.656,197253.0,0.615,0.0,5.0,0.234,-6.252,1.0,0.0539,139.91,4.0,0.366
554,554,Ferrari,Bebe Rexha,3hfPmifit8Rtc0zj9WYQlU,49.0,0.0161,0.577,212543.0,0.48,0.0,8.0,0.104,-5.908,1.0,0.0297,76.54,4.0,0.422
555,555,I Got You,Bebe Rexha,2jB9QaPJyVdz2Q0Va8rrnU,61.0,0.0498,0.606,191787.0,0.887,3.47e-06,9.0,0.0958,-4.782,0.0,0.052,97.972,4.0,0.349
556,556,I'm a Mess,Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,72.0,0.00281,0.63,195519.0,0.694,0.0,11.0,0.0719,-6.257,0.0,0.0253,97.005,4.0,0.216
557,557,Last Hurrah,Bebe Rexha,0i0wnv9UoFdZ5MfuFGQzMy,61.0,0.175,0.514,150333.0,0.618,0.0,11.0,0.117,-4.585,0.0,0.0317,84.259,4.0,0.401
558,558,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4e4fqjx0Izh4svvTef1z7e,77.0,0.0476,0.642,164205.0,0.772,0.0,10.0,0.0646,-6.61,1.0,0.0848,153.995,4.0,0.589
559,559,Not 20 Anymore,Bebe Rexha,7vWbERTWGCiu6fil02e9kj,45.0,0.43,0.659,183983.0,0.553,5.1e-06,11.0,0.198,-4.809,0.0,0.0286,89.978,3.0,0.401
560,560,Sacrifice,Bebe Rexha,1RSBK5VWdjPjHEmRhAkS4Q,55.0,0.0878,0.659,160871.0,0.877,0.0,11.0,0.094,-5.089,0.0,0.0288,119.992,4.0,0.471
561,561,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha,3w9mof4ZxG3z9huYwHFZ1i,35.0,0.0474,0.783,207090.0,0.361,0.00762,0.0,0.0861,-7.949,0.0,0.1,75.0,4.0,0.413
562,562,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,2bLqfJjuC5syrsgDsZfGmn,84.0,0.181,0.731,179120.0,0.807,0.751,3.0,0.319,-6.492,0.0,0.1,114.759,4.0,0.765
563,563,Bubalu,Becky G,7dNwJbsT0sg1le5kVugGJb,70.0,0.616,0.8,228493.0,0.355,0.0,6.0,0.118,-10.47,0.0,0.0895,145.929,4.0,0.253
564,564,Cuando Te Besé,Becky G,74wEiOpnvCe1tCTWKGSYta,70.0,0.3,0.78,256520.0,0.731,2.45e-06,9.0,0.0981,-4.003,0.0,0.162,100.044,4.0,0.338
565,565,Fulanito,Becky G,3CIl8hlnMcULSIIhUMmB1Z,66.0,0.22,0.938,158440.0,0.832,1.31e-06,7.0,0.121,-4.613,0.0,0.195,111.928,4.0,0.832
566,566,Mayores,Becky G,2AY1UAimvTqjJC8vDJsOyy,72.0,0.145,0.745,203187.0,0.836,0.00314,5.0,0.116,-4.336,0.0,0.0444,96.993,4.0,0.874
567,567,No Drama,Becky G,5Jq958VQwRyQFujau4TMKD,49.0,0.166,0.708,204828.0,0.815,0.0,5.0,0.523,-4.164,0.0,0.0692,174.024,4.0,0.855
568,568,Sin Pijama,Becky G,62vDrkBEyJYEOFj1ScBqM7,68.0,0.352,0.788,190160.0,0.745,4.56e-05,11.0,0.0973,-4.417,0.0,0.0448,94.002,4.0,0.79
569,569,Zooted (feat. French Montana & Farruko),Becky G,3clw56k8jqFaXnwdejV4Yo,44.0,0.267,0.815,217652.0,0.626,1.31e-05,6.0,0.275,-5.139,1.0,0.103,109.989,4.0,0.571
570,570,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,3mRM4NM8iO7UBqrSigCQFH,78.0,0.0322,0.703,285373.0,0.826,0.00629,10.0,0.179,-7.179,0.0,0.0341,103.564,4.0,0.945
571,571,Build a Bitch,Bella Poarch,7BoobGhD4x5K96Me0hqC8Q,72.0,0.217,0.855,122773.0,0.463,1.77e-05,3.0,0.347,-7.454,1.0,0.0367,102.931,4.0,0.866
572,572,Supalonely,BENEE,4nK5YrxbMGZstTLbvj6Gxw,68.0,0.305,0.863,223480.0,0.631,3.04e-05,7.0,0.123,-4.689,1.0,0.0534,128.977,4.0,0.817
573,573,Dance You Off,Benjamin Ingrosso,0s3P5PImfDZYWIseR3b39D,39.0,0.104,0.73,182134.0,0.692,5.42e-06,8.0,0.106,-5.432,1.0,0.0695,109.08,4.0,0.76
574,574,Better To Lie (with Jesse & Swae Lee),benny blanco,6fq5GyXeT7kfzkK97b9rGC,49.0,0.0514,0.773,175341.0,0.617,8e-06,10.0,0.11,-7.545,0.0,0.0672,155.026,4.0,0.551
575,575,Eastside (with Halsey & Khalid),benny blanco,7FGq80cy8juXBCD2nrqdWU,80.0,0.549,0.632,170770.0,0.686,0.0,6.0,0.2,-7.665,0.0,0.243,89.949,4.0,0.329
576,576,Graduation (with Juice WRLD),benny blanco,6cjSh516BbrNUs213jDAGm,65.0,0.107,0.731,177847.0,0.65,0.0,0.0,0.124,-5.286,1.0,0.271,154.968,4.0,0.605
577,577,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,1WSGTYKLEpKfNQYYW5Oymt,63.0,0.404,0.541,158027.0,0.468,3.65e-06,10.0,0.358,-4.039,0.0,0.362,95.266,4.0,0.69
578,578,I Found You (with Calvin Harris),benny blanco,1kQhi22kyluRCnIPAXtxEZ,56.0,0.0264,0.79,189165.0,0.865,0.0892,6.0,0.24,-4.159,1.0,0.0438,122.99,4.0,0.362
579,579,I Found You / Nilda’s Story (with Calvin Harris & Miguel),benny blanco,3eVuglKxN2sjoIGHAsFAge,49.0,0.94,0.337,191465.0,0.241,0.0112,6.0,0.131,-9.849,1.0,0.0527,81.916,5.0,0.181
580,580,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,1KVczjazCcCCgM3gXXUl47,66.0,0.168,0.612,223543.0,0.601,0.0,8.0,0.117,-7.089,1.0,0.164,147.018,4.0,0.525
581,581,You (with Marshmello & Vance Joy),benny blanco,1GkHyypTFkUf0QQKwYoXH4,56.0,0.0493,0.668,169632.0,0.563,0.0,11.0,0.119,-6.433,1.0,0.0522,103.116,4.0,0.305
582,582,6 Inch (feat. The Weeknd),Beyoncé,0pxNyJJiL2zZZ5GgJ4JhsQ,63.0,0.0433,0.516,260440.0,0.637,3.89e-06,6.0,0.11,-8.832,1.0,0.0632,138.011,4.0,0.324
583,583,All Night,Beyoncé,7oAuqs6akGnPU3Tb00ZmyM,64.0,0.392,0.574,322000.0,0.573,2.16e-05,11.0,0.0933,-7.079,1.0,0.085,136.304,4.0,0.626
584,584,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,7LikBkHerFGZ58QHVOKp1t,58.0,0.0686,0.71,240777.0,0.842,0.0,6.0,0.337,-5.424,0.0,0.0944,102.994,4.0,0.435
585,585,BLACK PARADE,Beyoncé,2qzUpSVI4NnPyWxbXwumTj,56.0,0.00337,0.824,281273.0,0.555,6.42e-06,1.0,0.217,-5.817,1.0,0.05,120.002,4.0,0.0611
586,586,Can You Feel the Love Tonight,Beyoncé,1zSKtBze2IReYU44W0lDzd,58.0,0.657,0.337,182613.0,0.331,0.0,5.0,0.085,-10.16,1.0,0.0385,103.203,5.0,0.35
587,587,Crazy In Love (feat. Jay-Z),Beyoncé,5IVuqXILoxVWvWEPm82Jxr,80.0,0.00249,0.646,236133.0,0.77,0.0,2.0,0.0715,-6.596,0.0,0.226,99.165,4.0,0.681
588,588,Daddy Lessons,Beyoncé,71OvX5NNLrmz7rpq1ANTQn,63.0,0.273,0.643,287987.0,0.503,0.0,7.0,0.349,-8.37,1.0,0.216,90.886,4.0,0.598
589,589,Don't Hurt Yourself (feat. Jack White),Beyoncé,78eouBKVRyhbSzJwChr6QM,66.0,0.0105,0.614,233667.0,0.686,1.36e-06,9.0,0.184,-6.483,0.0,0.21,136.537,4.0,0.645
590,590,Formation,Beyoncé,6g0Orsxv6glTJCt4cHsRsQ,72.0,0.00532,0.896,206080.0,0.621,0.0,5.0,0.196,-6.857,0.0,0.237,121.966,4.0,0.818
591,591,Forward (feat. James Blake),Beyoncé,2bOWJIYSbhwg2NMQq1QMYH,52.0,0.947,0.387,79200.0,0.133,0.0591,7.0,0.107,-15.633,0.0,0.0474,124.397,4.0,0.0498
592,592,Freedom (feat. Kendrick Lamar),Beyoncé,7aBxcRw77817BrkdPChAGY,61.0,0.0376,0.437,289760.0,0.803,0.0,2.0,0.683,-6.412,1.0,0.305,84.378,4.0,0.406
593,593,Halo,Beyoncé,4JehYebiI9JE8sR8MisGVb,75.0,0.272,0.508,261640.0,0.72,0.0,11.0,0.0563,-5.908,0.0,0.0628,79.983,4.0,0.472
594,594,Hold Up,Beyoncé,0rzNMzZsubFcXSEh7dnem7,67.0,0.745,0.524,221093.0,0.397,0.0,0.0,0.521,-11.936,1.0,0.405,80.744,4.0,0.552
595,595,Love Drought,Beyoncé,2RQAG0wQt35UzAPEyVJFWN,65.0,0.0209,0.455,237440.0,0.535,0.64,9.0,0.126,-10.602,0.0,0.0426,157.01,4.0,0.216
596,596,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,7oqftogUN82Q7VNy2TmTJW,54.0,0.119,0.608,272069.0,0.709,0.0,7.0,0.337,-6.175,1.0,0.374,105.742,4.0,0.709
597,597,Pray You Catch Me,Beyoncé,7rLDARtJALM7QdiJDMXW7m,61.0,0.632,0.25,195987.0,0.215,0.0717,8.0,0.401,-13.676,0.0,0.037,174.824,3.0,0.0746
598,598,Sandcastles,Beyoncé,2FNPJWVdGxYhWaotd6rULS,57.0,0.866,0.33,182720.0,0.357,1.76e-05,10.0,0.19,-10.171,1.0,0.0348,84.119,3.0,0.101
599,599,Savage Remix (feat. Beyoncé),Beyoncé,5v4GgrXPMghOnBBLmveLac,65.0,0.016,0.822,242001.0,0.743,0.0,10.0,0.127,-4.772,0.0,0.28,84.459,4.0,0.636
600,600,Sorry,Beyoncé,0lnIJmgcUpEpe4AZACjayW,67.0,0.00175,0.775,232560.0,0.598,4.44e-06,2.0,0.253,-7.274,1.0,0.0535,129.988,4.0,0.356
601,601,Sorry - Original Demo,Beyoncé,6eR1N0EBHiDkGDzegX99d3,54.0,0.942,0.546,204400.0,0.26,5.09e-06,1.0,0.128,-12.573,1.0,0.125,155.033,4.0,0.421
602,602,"SPIRIT - From Disney's ""The Lion King""",Beyoncé,6ucmgsair6pvRYfwgvI6e0,48.0,0.00956,0.238,277030.0,0.435,0.0,5.0,0.0981,-8.096,1.0,0.0497,78.797,4.0,0.0447
603,603,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA,67G6iaOw8DZqp1z8STR89R,63.0,0.199,0.893,229601.0,0.463,0.0,1.0,0.318,-5.301,1.0,0.36,81.026,4.0,0.591
604,604,Renegade (feat. Taylor Swift),Big Red Machine,1CQqupcyMg7176PPmIVmSj,68.0,0.0151,0.492,257227.0,0.552,3.74e-05,7.0,0.0723,-12.321,0.0,0.0341,105.623,4.0,0.655
605,605,Bezerk (feat. A$AP Ferg),Big Sean,2B9wgj9XzbJZLty03PRbVo,53.0,0.0164,0.684,151067.0,0.687,0.0,2.0,0.253,-4.673,1.0,0.2,184.026,4.0,0.265
606,606,Big Bidness (& Metro Boomin),Big Sean,42XnD59SFcomCJu55EPhqJ,43.0,0.123,0.657,273027.0,0.579,0.0,7.0,0.102,-10.463,0.0,0.275,84.985,4.0,0.146
607,607,Bigger Than Me,Big Sean,6zpXc7WJ3TqYWb02B6sKyF,46.0,0.269,0.366,292520.0,0.639,0.0,10.0,0.29,-7.98,0.0,0.101,83.339,5.0,0.168
608,608,Bounce Back,Big Sean,0SGkqnVQo9KPytSri1H6cF,69.0,0.106,0.78,222360.0,0.575,0.0,1.0,0.129,-5.628,0.0,0.139,81.502,4.0,0.273
609,609,Deep Reverence (feat. Nipsey Hussle),Big Sean,2CDcXWYWilHTXrsOXJza8n,52.0,0.138,0.631,231352.0,0.848,0.0,9.0,0.379,-4.839,0.0,0.31,91.879,4.0,0.265
610,610,Go Legend (& Metro Boomin),Big Sean,3wAI7MIQtTgwcRmwchPZBc,55.0,0.0167,0.656,268947.0,0.564,1.39e-06,1.0,0.165,-8.925,0.0,0.0883,150.014,4.0,0.25
611,611,Halfway Off The Balcony,Big Sean,4atJ40xfasjdM9ZF3p07BV,45.0,0.329,0.525,230960.0,0.804,0.0,8.0,0.228,-6.453,1.0,0.25,125.068,4.0,0.143
612,612,Harder Than My Demons,Big Sean,23XTYrwfHXY8H1PuQYJbDA,47.0,0.0907,0.736,131274.0,0.735,0.0,1.0,0.209,-6.2,1.0,0.112,107.029,4.0,0.398
613,613,Inspire Me,Big Sean,7M62jxrvr7UJdo6DchAFf3,38.0,0.336,0.713,208307.0,0.664,0.0,5.0,0.231,-7.245,0.0,0.264,136.104,4.0,0.413
614,614,Intro,Big Sean,35k5ePiDMMdacA7jIF9RFY,33.0,0.877,0.388,64093.0,0.807,7.51e-05,8.0,0.454,-9.283,1.0,0.159,96.634,3.0,0.347
615,615,Jump Out The Window,Big Sean,1jQsKN68yE94tMYml0wHMd,59.0,0.136,0.747,213693.0,0.704,0.0,1.0,0.131,-6.743,1.0,0.0986,136.936,4.0,0.494
616,616,Light,Big Sean,0URaKGzNTtzKRtsJN1RkA9,43.0,0.826,0.505,210507.0,0.611,0.0,7.0,0.108,-5.976,0.0,0.0648,85.944,4.0,0.176
617,617,Lithuania (feat. Travis Scott),Big Sean,4VLTxHOyFX5FRtkpsFm5Pc,53.0,0.0493,0.676,199250.0,0.82,0.0,7.0,0.615,-5.217,1.0,0.0554,152.028,4.0,0.618
618,618,Moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS,57.0,0.0433,0.812,142907.0,0.522,0.0,2.0,0.154,-5.287,1.0,0.257,75.524,4.0,0.38
619,619,No Favors,Big Sean,1MksGqIztTT6M9R1ErKVs8,54.0,0.629,0.482,325840.0,0.781,2.87e-06,11.0,0.413,-5.334,1.0,0.411,57.967,5.0,0.336
620,620,Owe Me,Big Sean,1u0MOgWF1bbylVxpJG2ZjB,44.0,0.44,0.62,271693.0,0.609,0.0,8.0,0.115,-8.831,1.0,0.145,142.042,4.0,0.404
621,621,Pull Up N Wreck (& Metro Boomin),Big Sean,7DuvVy7JfFgXwWlVzyyPys,50.0,0.00806,0.49,227533.0,0.44,0.00103,10.0,0.186,-7.76,1.0,0.353,173.095,4.0,0.091
622,622,Pull Up N Wreck (With Metro Boomin),Big Sean,7DuvVy7JfFgXwWlVzyyPys,50.0,0.00806,0.49,227533.0,0.44,0.00103,10.0,0.186,-7.76,1.0,0.353,173.095,4.0,0.091
623,623,Sacrifices,Big Sean,1r0faljjM2b876iNoaDUh5,52.0,0.258,0.779,287320.0,0.56,0.0,10.0,0.241,-7.564,0.0,0.253,142.032,4.0,0.421
624,624,Same Time Pt. 1,Big Sean,7yoe9vbbzakNAXwb1UaWLS,50.0,0.708,0.63,89867.0,0.488,0.0,0.0,0.276,-6.652,0.0,0.254,88.696,3.0,0.719
625,625,Single Again,Big Sean,7IP0lO9tHfNwBWZ9X6TJ84,50.0,0.161,0.635,213733.0,0.677,0.0,10.0,0.154,-5.548,1.0,0.0909,94.95,4.0,0.253
626,626,So Good (& Metro Boomin),Big Sean,0fWBFDRTIuk8ZgNdZqhCer,54.0,0.0144,0.619,268720.0,0.404,0.0,8.0,0.115,-8.333,0.0,0.441,90.008,4.0,0.566
627,627,Sunday Morning Jetpack,Big Sean,5VlstKgCJPHDIMCQO4jHcQ,40.0,0.708,0.591,225067.0,0.756,0.0,10.0,0.332,-8.026,0.0,0.143,82.776,4.0,0.546
628,628,Voices In My Head/Stick To The Plan,Big Sean,2pzuU8vLaG8W1P31X65ZP9,46.0,0.141,0.472,242307.0,0.541,1.21e-06,1.0,0.477,-8.513,1.0,0.231,145.12,4.0,0.128
629,629,Why Would I Stop?,Big Sean,46hDiH4YvAWXE04GskkIHS,48.0,0.0212,0.778,152263.0,0.727,0.0,1.0,0.101,-6.115,0.0,0.0837,119.972,4.0,0.218
630,630,Wolves (feat. Post Malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,72.0,0.0978,0.724,199758.0,0.675,9.41e-06,2.0,0.351,-5.267,1.0,0.0867,160.048,4.0,0.325
631,631,ZTFO,Big Sean,0z36JaXXoFXuPuQucKEsdx,51.0,0.0514,0.72,136462.0,0.542,3.5e-06,1.0,0.136,-7.583,1.0,0.0482,74.977,4.0,0.374
632,632,Man's Not Hot,Big Shaq,6X5OFBbrsHRsyO1zP7udgr,61.0,0.111,0.905,186027.0,0.884,8.31e-05,0.0,0.107,-4.076,1.0,0.236,135.048,4.0,0.588
633,633,Tigers,Bilal Wahib,7jnaow1bGpKO2VkgtYE8Vv,44.0,0.124,0.841,130714.0,0.485,1.34e-06,4.0,0.166,-12.808,0.0,0.1,111.943,4.0,0.725
634,634,Ain't No Sunshine,Bill Withers,1k1Bqnv2R0uJXQN4u6LKYt,84.0,0.457,0.527,125093.0,0.415,1.72e-05,4.0,0.117,-11.451,0.0,0.122,78.169,4.0,0.515
635,635,Lean on Me,Bill Withers,3M8FzayQWtkvOhqMn2V4T2,71.0,0.782,0.619,258835.0,0.22,1.19e-05,0.0,0.124,-13.843,1.0,0.0672,75.143,4.0,0.426
636,636,Lovely Day,Bill Withers,0bRXwKfigvpKZUurwqAlEh,79.0,0.292,0.692,254560.0,0.651,0.00241,9.0,0.105,-8.267,1.0,0.0324,97.923,4.0,0.706
637,637,8,Billie Eilish,6X29iaaazwho3ab7GNue5r,68.0,0.698,0.735,173202.0,0.235,0.00604,3.0,0.107,-13.239,1.0,0.315,62.446,4.0,0.462
638,638,all the good girls go to hell,Billie Eilish,6IRdLKIyS4p7XNiP8r6rsx,74.0,0.283,0.726,168840.0,0.444,0.143,8.0,0.177,-8.922,0.0,0.372,185.044,4.0,0.569
639,639,bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,83.0,0.328,0.701,194088.0,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562
640,640,bad guy (with Justin Bieber),Billie Eilish,3yNZ5r3LKfdmjoS3gkhUCT,66.0,0.252,0.67,194840.0,0.453,0.33,0.0,0.117,-11.265,1.0,0.295,135.055,4.0,0.68
641,641,bellyache,Billie Eilish,51NFxnQvaosfDDutk0tams,80.0,0.46,0.695,179172.0,0.573,0.0734,4.0,0.482,-8.597,0.0,0.106,99.939,4.0,0.408
642,642,bury a friend,Billie Eilish,4SSnFejRGlZikf02HLewEF,74.0,0.74,0.905,193143.0,0.389,0.162,8.0,0.106,-14.505,1.0,0.332,120.046,4.0,0.196
643,643,come out and play,Billie Eilish,7wC5eZcFS1Q1BsQ35DU6H4,68.0,0.693,0.64,210376.0,0.321,0.0307,0.0,0.114,-14.604,1.0,0.0931,145.045,4.0,0.177
644,644,everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,84.0,0.902,0.704,245426.0,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
645,645,goodbye,Billie Eilish,3LgWsmilsrWXiPYQFRD0T7,68.0,0.837,0.153,119410.0,0.138,0.55,6.0,0.254,-21.877,0.0,0.0503,74.318,3.0,0.0503
646,646,i love you,Billie Eilish,6CcJMwBtXByIz4zQLzFkKc,80.0,0.952,0.421,291796.0,0.131,0.00453,0.0,0.109,-18.435,1.0,0.0382,137.446,4.0,0.12
647,647,idontwannabeyouanymore,Billie Eilish,41zXlQxzTi6cGAjpOXyLYH,80.0,0.737,0.483,203569.0,0.412,0.0,7.0,0.116,-8.461,1.0,0.0402,170.163,3.0,0.247
648,648,ilomilo,Billie Eilish,7qEKqBCD2vE5vIBsrUitpD,72.0,0.724,0.855,156371.0,0.423,0.469,5.0,0.0896,-15.044,0.0,0.0585,120.02,4.0,0.572
649,649,listen before i go,Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,76.0,0.935,0.319,242652.0,0.0561,0.00384,0.0,0.388,-23.023,1.0,0.045,79.764,3.0,0.082
650,650,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,0psS4i5YooJrXfDnGvWRLi,63.0,0.721,0.343,203464.0,0.243,0.00198,4.0,0.0668,-14.66,0.0,0.0777,135.154,4.0,0.032
651,651,Lost Cause,Billie Eilish,4191RXFPa7Ge9XkA4cWlna,70.0,0.702,0.526,212496.0,0.334,0.00782,10.0,0.0586,-8.491,0.0,0.251,74.966,4.0,0.522
652,652,lovely,Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,89.0,0.934,0.351,200186.0,0.296,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,0.12
653,653,lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,89.0,0.934,0.351,200186.0,0.296,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,0.12
654,654,my boy,Billie Eilish,1RGasjWLZ4qMN7wbtkLa3u,73.0,0.472,0.692,170852.0,0.394,0.000191,11.0,0.117,-8.745,0.0,0.207,89.936,4.0,0.324
655,655,my future,Billie Eilish,3YUMWmx8EJq0DurfuIwoGh,69.0,0.814,0.456,210005.0,0.285,0.143,8.0,0.307,-10.755,1.0,0.0979,104.89,4.0,0.0809
656,656,my strange addiction,Billie Eilish,3Tc57t9l2O8FwQZtQOvPXK,73.0,0.35,0.939,179889.0,0.305,0.000169,8.0,0.105,-10.952,0.0,0.354,100.029,4.0,0.563
657,657,NDA,Billie Eilish,38GBNKZUhfBkk3oNlWzRYd,75.0,0.341,0.765,195777.0,0.373,0.525,8.0,0.112,-9.921,1.0,0.0713,85.016,4.0,0.554
658,658,No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,77.0,0.917,0.38,242265.0,0.219,0.0104,4.0,0.0827,-13.273,0.0,0.0358,73.537,4.0,0.0517
659,659,ocean eyes,Billie Eilish,2uIX8YMNjGMD7441kqyyNU,74.0,0.819,0.475,200560.0,0.37,0.0577,4.0,0.0841,-7.725,0.0,0.0361,144.828,4.0,0.157
660,660,Therefore I Am,Billie Eilish,20R4HfKloPKgXDqU7UKk3x,73.0,0.227,0.879,173539.0,0.365,0.135,2.0,0.0583,-7.781,1.0,0.0924,94.016,4.0,0.663
661,661,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,7tGEAA1f8MydT7eVbbO9Zy,63.0,0.853,0.696,270520.0,0.332,0.433,6.0,0.0848,-12.834,1.0,0.0425,150.13,4.0,0.0628
662,662,when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,84.0,0.978,0.367,196077.0,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,0.198
663,663,wish you were gay,Billie Eilish,3Fj47GNK2kUF0uaEDgXLaD,74.0,0.39,0.853,221543.0,0.351,9.38e-06,7.0,0.752,-10.198,1.0,0.241,118.028,4.0,0.282
664,664,xanny,Billie Eilish,4QIo4oxwzzafcBWkKjDpXY,71.0,0.751,0.521,243725.0,0.125,0.00207,9.0,0.265,-17.832,1.0,0.239,111.554,4.0,0.0528
665,665,you should see me in a crown,Billie Eilish,3XF5xLJHOQQRbWya6hBp7d,77.0,0.462,0.678,180953.0,0.533,0.219,4.0,0.139,-10.485,1.0,0.186,150.455,4.0,0.323
666,666,Your Power,Billie Eilish,042Sl6Mn83JHyLEqdK7uI0,74.0,0.932,0.632,245897.0,0.284,0.000476,9.0,0.233,-14.025,0.0,0.0801,129.642,4.0,0.208
667,667,Do You Hear What I Hear?,Bing Crosby,5aDoUmxBsbdpS16alksb5Z,83.0,0.813,0.566,165667.0,0.246,1.48e-06,10.0,0.195,-15.499,1.0,0.0276,101.529,4.0,0.412
668,668,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,5aDoUmxBsbdpS16alksb5Z,83.0,0.813,0.566,165667.0,0.246,1.48e-06,10.0,0.195,-15.499,1.0,0.0276,101.529,4.0,0.412
669,669,God Rest Ye Merry Gentlemen - Single Version,Bing Crosby,3uVCGBMIwS58xBZsXPBftG,0.0,0.968,0.108,157127.0,0.0731,0.967,0.0,0.101,-21.705,0.0,0.0409,84.498,4.0,0.119
670,670,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered,Bing Crosby,4BgkhT5HythXhIBqU2WvhX,75.0,0.964,0.283,186067.0,0.243,0.000381,6.0,0.341,-15.178,1.0,0.0316,86.799,4.0,0.338
671,671,I'll Be Home For Christmas,Bing Crosby,1fjOitI0vZ41P63p1MQLcc,76.0,0.707,0.24,177027.0,0.0967,8.44e-05,7.0,0.367,-15.167,1.0,0.0336,84.759,4.0,0.178
672,672,I'll Be Home For Christmas - Single Version,Bing Crosby,1fjOitI0vZ41P63p1MQLcc,76.0,0.707,0.24,177027.0,0.0967,8.44e-05,7.0,0.367,-15.167,1.0,0.0336,84.759,4.0,0.178
673,673,It's Beginning To Look A Lot Like Christmas,Bing Crosby,1uh1iaMqBdx4XyrXhssKGD,79.0,0.869,0.464,164613.0,0.259,0.000326,3.0,0.116,-9.194,1.0,0.0379,97.586,4.0,0.531
674,674,It's Beginning To Look Like Christmas,Bing Crosby,1uh1iaMqBdx4XyrXhssKGD,79.0,0.869,0.464,164613.0,0.259,0.000326,3.0,0.116,-9.194,1.0,0.0379,97.586,4.0,0.531
675,675,Mele Kalikimaka - Single Version,Bing Crosby,1GQ3cCJMAhLqWARyVZWxnO,54.0,0.808,0.513,172173.0,0.156,0.0,3.0,0.322,-13.668,1.0,0.0717,207.975,4.0,0.589
676,676,Mele Kalikimaka (Merry Christmas),Bing Crosby,04vLj9QUXoKdRlsp3gkURo,86.0,0.646,0.5,175333.0,0.224,0.0,3.0,0.284,-12.431,1.0,0.0935,202.481,4.0,0.62
677,677,The Little Drummer Boy,Bing Crosby,0pAT3JUEjIiqUkwxE0vbBQ,79.0,0.885,0.636,180040.0,0.165,4.82e-05,10.0,0.0502,-14.261,1.0,0.0328,112.777,4.0,0.505
678,678,Twelve Days Of Christmas - Single Version,Bing Crosby,2wwpKlS42oiEYqB1aVMBeO,31.0,0.93,0.709,203733.0,0.413,0.0,3.0,0.244,-5.626,1.0,0.0453,143.366,4.0,0.816
679,679,What Child Is This?/The Holly And The Ivy,Bing Crosby,6OJdXv1Q5OdLgYolFEunJ4,76.0,0.986,0.336,200960.0,0.194,0.00259,10.0,0.067,-15.1,1.0,0.0322,106.325,3.0,0.192
680,680,White Christmas,Bing Crosby,4so0Wek9Ig1p6CRCHuINwW,90.0,0.673,0.317,177480.0,0.158,0.353,9.0,0.338,-16.485,1.0,0.0381,130.503,3.0,0.247
681,681,Winter Wonderland,Bing Crosby,2IuUMx3uxxJAHcH41aYtn0,81.0,0.828,0.592,144253.0,0.23,0.0,10.0,0.12,-13.603,1.0,0.0511,126.655,4.0,0.537
682,682,Winter Wonderland - Remastered,Bing Crosby,2IuUMx3uxxJAHcH41aYtn0,81.0,0.828,0.592,144253.0,0.23,0.0,10.0,0.12,-13.603,1.0,0.0511,126.655,4.0,0.537
683,683,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",Bizarrap,1VauUM5CBX7nkLcgafQL2B,76.0,0.241,0.783,164896.0,0.524,0.0,5.0,0.271,-6.455,0.0,0.0554,117.496,4.0,0.839
